t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
0.1760,-0.000075,0.343908,0.000222,-1.610044,-0.006615,1.996748,-0.799388,0.000352,0.298189,0.001998,-1.583308,-0.005512,2.009899,-0.803792,0.000352,0.298189,0.001998,-1.583308,-0.005512,2.009899,-0.803792,0.0400,0.054790,0.6682,-0.0009,0.3293
0.1780,-0.000080,0.344112,0.000244,-1.610428,-0.006770,1.997072,-0.799900,0.000363,0.298131,0.002062,-1.583709,-0.005688,2.010216,-0.804385,0.000363,0.298131,0.002062,-1.583709,-0.005688,2.010216,-0.804385,0.0400,0.055006,0.6681,-0.0009,0.3290
0.1800,-0.000084,0.344303,0.000267,-1.610807,-0.006928,1.997402,-0.800423,0.000374,0.298072,0.002127,-1.584118,-0.005869,2.010540,-0.804989,0.000374,0.298072,0.002127,-1.584118,-0.005869,2.010540,-0.804989,0.0400,0.055208,0.6681,-0.0010,0.3287
0.1820,-0.000088,0.344481,0.000291,-1.611184,-0.007088,1.997739,-0.800958,0.000386,0.298011,0.002194,-1.584535,-0.006052,2.010869,-0.805605,0.000386,0.298011,0.002194,-1.584535,-0.006052,2.010869,-0.805605,0.0400,0.055394,0.6681,-0.0010,0.3284
0.1840,-0.000093,0.344645,0.000316,-1.611558,-0.007251,1.998082,-0.801503,0.000398,0.297950,0.002261,-1.584960,-0.006239,2.011205,-0.806232,0.000398,0.297950,0.002261,-1.584960,-0.006239,2.011205,-0.806232,0.0400,0.055566,0.6680,-0.0010,0.3281
0.1860,-0.000097,0.344797,0.000342,-1.611928,-0.007417,1.998431,-0.802060,0.000410,0.297887,0.002330,-1.585392,-0.006430,2.011547,-0.806871,0.000410,0.297887,0.002330,-1.585392,-0.006430,2.011547,-0.806871,0.0400,0.055723,0.6680,-0.0010,0.3279
0.1880,-0.000100,0.344936,0.000369,-1.612296,-0.007586,1.998786,-0.802628,0.000423,0.297824,0.002401,-1.585833,-0.006624,2.011896,-0.807522,0.000423,0.297824,0.002401,-1.585833,-0.006624,2.011896,-0.807522,0.0400,0.055866,0.6680,-0.0010,0.3276
0.1900,-0.000104,0.345062,0.000397,-1.612662,-0.007757,1.999147,-0.803208,0.000435,0.297759,0.002472,-1.586281,-0.006821,2.012251,-0.808185,0.000435,0.297759,0.002472,-1.586281,-0.006821,2.012251,-0.808185,0.0400,0.055995,0.6679,-0.0010,0.3274
0.1920,-0.000108,0.345176,0.000426,-1.613025,-0.007931,1.999515,-0.803799,0.000448,0.297693,0.002545,-1.586738,-0.007022,2.012612,-0.808859,0.000448,0.297693,0.002545,-1.586738,-0.007022,2.012612,-0.808859,0.0400,0.056111,0.6679,-0.0010,0.3271
0.1940,-0.000111,0.345278,0.000457,-1.613386,-0.008108,1.999888,-0.804401,0.000461,0.297625,0.002619,-1.587203,-0.007227,2.012979,-0.809546,0.000461,0.297625,0.002619,-1.587203,-0.007227,2.012979,-0.809546,0.0400,0.056213,0.6679,-0.0010,0.3269
0.1960,-0.000114,0.345367,0.000488,-1.613746,-0.008288,2.000268,-0.805016,0.000474,0.297557,0.002695,-1.587675,-0.007435,2.013353,-0.810244,0.000474,0.297557,0.002695,-1.587675,-0.007435,2.013353,-0.810244,0.0400,0.056302,0.6679,-0.0010,0.3267
0.1980,-0.000117,0.345444,0.000520,-1.614103,-0.008471,2.000654,-0.805642,0.000488,0.297487,0.002772,-1.588156,-0.007647,2.013733,-0.810955,0.000488,0.297487,0.002772,-1.588156,-0.007647,2.013733,-0.810955,0.0400,0.056378,0.6678,-0.0011,0.3265
0.2000,-0.000120,0.345510,0.000554,-1.614460,-0.008656,2.001046,-0.806279,0.000502,0.297417,0.002850,-1.588645,-0.007862,2.014120,-0.811677,0.000502,0.297417,0.002850,-1.588645,-0.007862,2.014120,-0.811677,0.0400,0.056442,0.6678,-0.0011,0.3263
0.2020,-0.000123,0.345564,0.000589,-1.614815,-0.008844,2.001445,-0.806929,0.000516,0.297345,0.002929,-1.589143,-0.008081,2.014513,-0.812412,0.000516,0.297345,0.002929,-1.589143,-0.008081,2.014513,-0.812412,0.0400,0.056493,0.6678,-0.0011,0.3262
0.2040,-0.000125,0.345607,0.000624,-1.615169,-0.009035,2.001850,-0.807590,0.000530,0.297272,0.003010,-1.589648,-0.008304,2.014913,-0.813159,0.000530,0.297272,0.003010,-1.589648,-0.008304,2.014913,-0.813159,0.0400,0.056533,0.6678,-0.0011,0.3260
0.2060,-0.000127,0.345638,0.000661,-1.615523,-0.009229,2.002261,-0.808264,0.000544,0.297197,0.003092,-1.590162,-0.008530,2.015319,-0.813918,0.000544,0.297197,0.003092,-1.590162,-0.008530,2.015319,-0.813918,0.0400,0.056560,0.6678,-0.0011,0.3258
0.2080,-0.000129,0.345659,0.000700,-1.615876,-0.009426,2.002679,-0.808949,0.000559,0.297122,0.003175,-1.590684,-0.008760,2.015732,-0.814689,0.000559,0.297122,0.003175,-1.590684,-0.008760,2.015732,-0.814689,0.0400,0.056576,0.6678,-0.0011,0.3257
0.2100,-0.000131,0.345668,0.000739,-1.616229,-0.009626,2.003103,-0.809647,0.000574,0.297045,0.003260,-1.591215,-0.008993,2.016152,-0.815473,0.000574,0.297045,0.003260,-1.591215,-0.008993,2.016152,-0.815473,0.0400,0.056581,0.6678,-0.0011,0.3255
0.2120,-0.000133,0.345668,0.000780,-1.616582,-0.009829,2.003534,-0.810356,0.000589,0.296967,0.003346,-1.591754,-0.009231,2.016578,-0.816269,0.000589,0.296967,0.003346,-1.591754,-0.009231,2.016578,-0.816269,0.0400,0.056575,0.6677,-0.0011,0.3254
0.2140,-0.000134,0.345656,0.000821,-1.616935,-0.010035,2.003972,-0.811078,0.000604,0.296888,0.003433,-1.592301,-0.009472,2.017011,-0.817078,0.000604,0.296888,0.003433,-1.592301,-0.009472,2.017011,-0.817078,0.0400,0.056559,0.6677,-0.0011,0.3253
0.2160,-0.000135,0.345635,0.000864,-1.617288,-0.010244,2.004416,-0.811812,0.000620,0.296807,0.003522,-1.592857,-0.009716,2.017450,-0.817899,0.000620,0.296807,0.003522,-1.592857,-0.009716,2.017450,-0.817899,0.0400,0.056532,0.6677,-0.0011,0.3252
0.2180,-0.000136,0.345604,0.000909,-1.617642,-0.010456,2.004867,-0.812559,0.000636,0.296726,0.003612,-1.593421,-0.009965,2.017897,-0.818732,0.000636,0.296726,0.003612,-1.593421,-0.009965,2.017897,-0.818732,0.0400,0.056496,0.6677,-0.0011,0.3250
0.2200,-0.000136,0.345563,0.000954,-1.617997,-0.010671,2.005326,-0.813317,0.000652,0.296643,0.003703,-1.593994,-0.010217,2.018350,-0.819578,0.000652,0.296643,0.003703,-1.593994,-0.010217,2.018350,-0.819578,0.0400,0.056450,0.6677,-0.0011,0.3249
0.2220,-0.000136,0.345513,0.001001,-1.618353,-0.010890,2.005791,-0.814088,0.000668,0.296559,0.003796,-1.594575,-0.010473,2.018809,-0.820437,0.000668,0.296559,0.003796,-1.594575,-0.010473,2.018809,-0.820437,0.0400,0.056394,0.6677,-0.0011,0.3248
0.2240,-0.000136,0.345453,0.001049,-1.618711,-0.011112,2.006263,-0.814872,0.000685,0.296473,0.003890,-1.595165,-0.010733,2.019276,-0.821308,0.000685,0.296473,0.003890,-1.595165,-0.010733,2.019276,-0.821308,0.0400,0.056330,0.6677,-0.0011,0.3247
0.2260,-0.000136,0.345385,0.001098,-1.619070,-0.011337,2.006742,-0.815668,0.000702,0.296387,0.003986,-1.595764,-0.010996,2.019749,-0.822193,0.000702,0.296387,0.003986,-1.595764,-0.010996,2.019749,-0.822193,0.0400,0.056257,0.6677,-0.0011,0.3247
0.2280,-0.000135,0.345308,0.001149,-1.619431,-0.011566,2.007228,-0.816477,0.000719,0.296299,0.004083,-1.596371,-0.011264,2.020229,-0.823089,0.000719,0.296299,0.004083,-1.596371,-0.011264,2.020229,-0.823089,0.0400,0.056176,0.6677,-0.0011,0.3246
0.2300,-0.000135,0.345222,0.001201,-1.619793,-0.011798,2.007722,-0.817298,0.000736,0.296210,0.004181,-1.596986,-0.011535,2.020716,-0.823999,0.000736,0.296210,0.004181,-1.596986,-0.011535,2.020716,-0.823999,0.0400,0.056087,0.6677,-0.0011,0.3245
0.2320,-0.000133,0.345128,0.001254,-1.620158,-0.012033,2.008223,-0.818132,0.000753,0.296119,0.004280,-1.597611,-0.011810,2.021210,-0.824921,0.000753,0.296119,0.004280,-1.597611,-0.011810,2.021210,-0.824921,0.0400,0.055991,0.6677,-0.0011,0.3244
0.2340,-0.000132,0.345026,0.001309,-1.620526,-0.012273,2.008731,-0.818978,0.000771,0.296028,0.004381,-1.598244,-0.012088,2.021710,-0.825857,0.000771,0.296028,0.004381,-1.598244,-0.012088,2.021710,-0.825857,0.0400,0.055887,0.6677,-0.0011,0.3244
0.2360,-0.000130,0.344916,0.001365,-1.620896,-0.012515,2.009246,-0.819838,0.000789,0.295935,0.004484,-1.598886,-0.012371,2.022218,-0.826805,0.000789,0.295935,0.004484,-1.598886,-0.012371,2.022218,-0.826805,0.0400,0.055776,0.6677,-0.0011,0.3243
0.2380,-0.000128,0.344799,0.001422,-1.621269,-0.012762,2.009768,-0.820710,0.000808,0.295841,0.004588,-1.599536,-0.012657,2.022732,-0.827766,0.000808,0.295841,0.004588,-1.599536,-0.012657,2.022732,-0.827766,0.0400,0.055659,0.6677,-0.0011,0.3242
0.2400,-0.000125,0.344674,0.001481,-1.621646,-0.013012,2.010298,-0.821595,0.000826,0.295746,0.004693,-1.600195,-0.012948,2.023254,-0.828739,0.000826,0.295746,0.004693,-1.600195,-0.012948,2.023254,-0.828739,0.0400,0.055536,0.6677,-0.0011,0.3242
0.2420,-0.000123,0.344542,0.001541,-1.622025,-0.013266,2.010835,-0.822492,0.000845,0.295649,0.004800,-1.600863,-0.013242,2.023782,-0.829726,0.000845,0.295649,0.004800,-1.600863,-0.013242,2.023782,-0.829726,0.0400,0.055406,0.6677,-0.0011,0.3242
0.2440,-0.000119,0.344403,0.001603,-1.622408,-0.013524,2.011379,-0.823403,0.000864,0.295551,0.004908,-1.601540,-0.013540,2.024317,-0.830726,0.000864,0.295551,0.004908,-1.601540,-0.013540,2.024317,-0.830726,0.0400,0.055271,0.6678,-0.0011,0.3241
0.2460,-0.000116,0.344258,0.001666,-1.622795,-0.013785,2.011931,-0.824326,0.000883,0.295452,0.005017,-1.602226,-0.013842,2.024859,-0.831739,0.000883,0.295452,0.005017,-1.602226,-0.013842,2.024859,-0.831739,0.0400,0.055131,0.6678,-0.0011,0.3241
0.2480,-0.000112,0.344106,0.001730,-1.623186,-0.014051,2.012490,-0.825263,0.000903,0.295351,0.005128,-1.602920,-0.014147,2.025408,-0.832765,0.000903,0.295351,0.005128,-1.602920,-0.014147,2.025408,-0.832765,0.0400,0.054986,0.6678,-0.0011,0.3240
0.2500,-0.000108,0.343948,0.001796,-1.623581,-0.014320,2.013056,-0.826212,0.000922,0.295250,0.005240,-1.603624,-0.014457,2.025965,-0.833804,0.000922,0.295250,0.005240,-1.603624,-0.014457,2.025965,-0.833804,0.0400,0.054836,0.6678,-0.0011,0.3240
0.2520,-0.000103,0.343784,0.001863,-1.623981,-0.014594,2.013630,-0.827175,0.000942,0.295146,0.005354,-1.604336,-0.014771,2.026528,-0.834856,0.000942,0.295146,0.005354,-1.604336,-0.014771,2.026528,-0.834856,0.0400,0.054683,0.6678,-0.0011,0.3240
0.2540,-0.000099,0.343614,0.001931,-1.624385,-0.014871,2.014210,-0.828150,0.000963,0.295042,0.005469,-1.605057,-0.015088,2.027098,-0.835921,0.000963,0.295042,0.005469,-1.605057,-0.015088,2.027098,-0.835921,0.0400,0.054525,0.6678,-0.0011,0.3239
0.2560,-0.000093,0.343439,0.002001,-1.624794,-0.015153,2.014798,-0.829139,0.000983,0.294937,0.005585,-1.605787,-0.015410,2.027675,-0.836999,0.000983,0.294937,0.005585,-1.605787,-0.015410,2.027675,-0.836999,0.0400,0.054364,0.6678,-0.0011,0.3239
0.2580,-0.000088,0.343258,0.002073,-1.625208,-0.015439,2.015393,-0.830140,0.001004,0.294830,0.005703,-1.606526,-0.015735,2.028259,-0.838091,0.001004,0.294830,0.005703,-1.606526,-0.015735,2.028259,-0.838091,0.0400,0.054199,0.6678,-0.0011,0.3239
0.2600,-0.000082,0.343072,0.002146,-1.625627,-0.015729,2.015995,-0.831155,0.001025,0.294721,0.005823,-1.607273,-0.016064,2.028851,-0.839196,0.001025,0.294721,0.005823,-1.607273,-0.016064,2.028851,-0.839196,0.0400,0.054032,0.6678,-0.0011,0.3239
0.2620,-0.000075,0.342882,0.002220,-1.626052,-0.016023,2.016604,-0.832183,0.001046,0.294612,0.005943,-1.608030,-0.016397,2.029449,-0.840313,0.001046,0.294612,0.005943,-1.608030,-0.016397,2.029449,-0.840313,0.0400,0.053862,0.6678,-0.0011,0.3239
0.2640,-0.000069,0.342686,0.002296,-1.626482,-0.016321,2.017221,-0.833224,0.001068,0.294501,0.006065,-1.608796,-0.016734,2.030055,-0.841444,0.001068,0.294501,0.006065,-1.608796,-0.016734,2.030055,-0.841444,0.0400,0.053690,0.6678,-0.0011,0.3238
0.2660,-0.000062,0.342487,0.002373,-1.626918,-0.016623,2.017844,-0.834278,0.001089,0.294389,0.006189,-1.609570,-0.017075,2.030667,-0.842589,0.001089,0.294389,0.006189,-1.609570,-0.017075,2.030667,-0.842589,0.0400,0.053515,0.6678,-0.0011,0.3238
0.2680,-0.000054,0.342282,0.002452,-1.627360,-0.016930,2.018474,-0.835345,0.001111,0.294276,0.006314,-1.610354,-0.017421,2.031287,-0.843746,0.001111,0.294276,0.006314,-1.610354,-0.017421,2.031287,-0.843746,0.0400,0.053340,0.6679,-0.0011,0.3238
0.2700,-0.000046,0.342074,0.002532,-1.627808,-0.017241,2.019111,-0.836426,0.001134,0.294161,0.006441,-1.611147,-0.017769,2.031914,-0.844917,0.001134,0.294161,0.006441,-1.611147,-0.017769,2.031914,-0.844917,0.0400,0.053162,0.6679,-0.0011,0.3238
0.2720,-0.000038,0.341862,0.002613,-1.628263,-0.017556,2.019755,-0.837520,0.001156,0.294045,0.006569,-1.611948,-0.018122,2.032547,-0.846101,0.001156,0.294045,0.006569,-1.611948,-0.018122,2.032547,-0.846101,0.0400,0.052984,0.6679,-0.0010,0.3238
0.2740,-0.000029,0.341647,0.002697,-1.628723,-0.017875,2.020406,-0.838627,0.001179,0.293928,0.006698,-1.612759,-0.018479,2.033188,-0.847299,0.001179,0.293928,0.006698,-1.612759,-0.018479,2.033188,-0.847299,0.0400,0.052805,0.6679,-0.0010,0.3238
0.2760,-0.000020,0.341428,0.002781,-1.629191,-0.018199,2.021063,-0.839748,0.001202,0.293809,0.006829,-1.613578,-0.018840,2.033836,-0.848509,0.001202,0.293809,0.006829,-1.613578,-0.018840,2.033836,-0.848509,0.0400,0.052626,0.6679,-0.0010,0.3237
0.2780,-0.000011,0.341205,0.002867,-1.629666,-0.018527,2.021727,-0.840881,0.001225,0.293689,0.006961,-1.614407,-0.019205,2.034492,-0.849733,0.001225,0.293689,0.006961,-1.614407,-0.019205,2.034492,-0.849733,0.0400,0.052446,0.6679,-0.0010,0.3237
0.2800,-0.000001,0.340980,0.002955,-1.630147,-0.018859,2.022397,-0.842028,0.001249,0.293568,0.007095,-1.615244,-0.019574,2.035154,-0.850970,0.001249,0.293568,0.007095,-1.615244,-0.019574,2.035154,-0.850970,0.0400,0.052267,0.6679,-0.0010,0.3237
0.2820,0.000009,0.340751,0.003044,-1.630636,-0.019196,2.023074,-0.843189,0.001273,0.293446,0.007230,-1.616091,-0.019947,2.035823,-0.852221,0.001273,0.293446,0.007230,-1.616091,-0.019947,2.035823,-0.852221,0.0400,0.052088,0.6679,-0.0010,0.3237
0.2840,0.000020,0.340520,0.003135,-1.631132,-0.019537,2.023758,-0.844363,0.001297,0.293322,0.007366,-1.616946,-0.020323,2.036500,-0.853485,0.001297,0.293322,0.007366,-1.616946,-0.020323,2.036500,-0.853485,0.0400,0.051910,0.6679,-0.0010,0.3237
0.2860,0.000031,0.340286,0.003227,-1.631635,-0.019882,2.024448,-0.845550,0.001321,0.293197,0.007504,-1.617811,-0.020704,2.037184,-0.854762,0.001321,0.293197,0.007504,-1.617811,-0.020704,2.037184,-0.854762,0.0400,0.051732,0.6679,-0.0010,0.3237
0.2880,0.000042,0.340050,0.003320,-1.632147,-0.020232,2.025144,-0.846750,0.001346,0.293070,0.007644,-1.618685,-0.021089,2.037875,-0.856053,0.001346,0.293070,0.007644,-1.618685,-0.021089,2.037875,-0.856053,0.0400,0.051556,0.6679,-0.0009,0.3236
0.2900,0.000054,0.339811,0.003415,-1.632666,-0.020585,2.025847,-0.847964,0.001370,0.292943,0.007785,-1.619567,-0.021477,2.038573,-0.857357,0.001370,0.292943,0.007785,-1.619567,-0.021477,2.038573,-0.857357,0.0400,0.051381,0.6679,-0.0009,0.3236
0.2920,0.000066,0.339571,0.003512,-1.633193,-0.020943,2.026555,-0.849191,0.001395,0.292814,0.007927,-1.620459,-0.021870,2.039278,-0.858674,0.001395,0.292814,0.007927,-1.620459,-0.021870,2.039278,-0.858674,0.0400,0.051208,0.6679,-0.0009,0.3236
0.2940,0.000078,0.339328,0.003610,-1.633728,-0.021306,2.027270,-0.850432,0.001421,0.292683,0.008071,-1.621360,-0.022267,2.039990,-0.860005,0.001421,0.292683,0.008071,-1.621360,-0.022267,2.039990,-0.860005,0.0400,0.051037,0.6679,-0.0009,0.3236
0.2960,0.000091,0.339084,0.003710,-1.634271,-0.021673,2.027992,-0.851686,0.001446,0.292552,0.008216,-1.622270,-0.022667,2.040710,-0.861349,0.001446,0.292552,0.008216,-1.622270,-0.022667,2.040710,-0.861349,0.0400,0.050868,0.6679,-0.0009,0.3236
0.2980,0.000105,0.338838,0.003811,-1.634823,-0.022043,2.028719,-0.852954,0.001472,0.292419,0.008362,-1.623189,-0.023072,2.041436,-0.862707,0.001472,0.292419,0.008362,-1.623189,-0.023072,2.041436,-0.862707,0.0400,0.050701,0.6679,-0.0008,0.3235
0.3000,0.000119,0.338591,0.003913,-1.635383,-0.022419,2.029452,-0.854234,0.001498,0.292285,0.008511,-1.624117,-0.023480,2.042170,-0.864077,0.001498,0.292285,0.008511,-1.624117,-0.023480,2.042170,-0.864077,0.0400,0.050537,0.6679,-0.0008,0.3235
0.3020,0.000133,0.338342,0.004018,-1.635952,-0.022798,2.030192,-0.855529,0.001524,0.292149,0.008660,-1.625054,-0.023893,2.042911,-0.865461,0.001524,0.292149,0.008660,-1.625054,-0.023893,2.042911,-0.865461,0.0400,0.050376,0.6679,-0.0008,0.3235
0.3040,0.000147,0.338093,0.004123,-1.636529,-0.023182,2.030937,-0.856837,0.001551,0.292012,0.008811,-1.626000,-0.024309,2.043659,-0.866859,0.001551,0.292012,0.008811,-1.626000,-0.024309,2.043659,-0.866859,0.0400,0.050218,0.6679,-0.0008,0.3234
0.3060,0.000162,0.337842,0.004231,-1.637116,-0.023570,2.031689,-0.858158,0.001578,0.291874,0.008963,-1.626955,-0.024730,2.044414,-0.868270,0.001578,0.291874,0.008963,-1.626955,-0.024730,2.044414,-0.868270,0.0400,0.050062,0.6679,-0.0008,0.3234
0.3080,0.000177,0.337590,0.004339,-1.637711,-0.023962,2.032446,-0.859492,0.001605,0.291734,0.009117,-1.627919,-0.025154,2.045177,-0.869694,0.001605,0.291734,0.009117,-1.627919,-0.025154,2.045177,-0.869694,0.0400,0.049911,0.6679,-0.0007,0.3234
0.3100,0.000193,0.337337,0.004449,-1.638316,-0.024358,2.033209,-0.860840,0.001632,0.291594,0.009273,-1.628892,-0.025583,2.045946,-0.871132,0.001632,0.291594,0.009273,-1.628892,-0.025583,2.045946,-0.871132,0.0400,0.049762,0.6679,-0.0007,0.3233
0.3120,0.000209,0.337084,0.004561,-1.638930,-0.024759,2.033978,-0.862202,0.001660,0.291452,0.009429,-1.629874,-0.026015,2.046723,-0.872582,0.001660,0.291452,0.009429,-1.629874,-0.026015,2.046723,-0.872582,0.0400,0.049618,0.6679,-0.0007,0.3233
0.3140,0.000226,0.336830,0.004675,-1.639553,-0.025164,2.034753,-0.863577,0.001688,0.291308,0.009588,-1.630865,-0.026452,2.047507,-0.874047,0.001688,0.291308,0.009588,-1.630865,-0.026452,2.047507,-0.874047,0.0400,0.049477,0.6679,-0.0007,0.3232
0.3160,0.000243,0.336576,0.004789,-1.640185,-0.025573,2.035534,-0.864965,0.001716,0.291163,0.009747,-1.631865,-0.026892,2.048298,-0.875524,0.001716,0.291163,0.009747,-1.631865,-0.026892,2.048298,-0.875524,0.0400,0.049340,0.6679,-0.0006,0.3232
0.3180,0.000260,0.336322,0.004906,-1.640827,-0.025986,2.036320,-0.866366,0.001744,0.291017,0.009908,-1.632875,-0.027337,2.049096,-0.877015,0.001744,0.291017,0.009908,-1.632875,-0.027337,2.049096,-0.877015,0.0400,0.049207,0.6679,-0.0006,0.3231
0.3200,0.000277,0.336067,0.005023,-1.641479,-0.026403,2.037113,-0.867782,0.001773,0.290870,0.010071,-1.633893,-0.027785,2.049901,-0.878519,0.001773,0.290870,0.010071,-1.633893,-0.027785,2.049901,-0.878519,0.0400,0.049079,0.6678,-0.0006,0.3230
0.3220,0.000295,0.335812,0.005143,-1.642141,-0.026825,2.037911,-0.869210,0.001802,0.290721,0.010235,-1.634920,-0.028237,2.050713,-0.880036,0.001802,0.290721,0.010235,-1.634920,-0.028237,2.050713,-0.880036,0.0400,0.048955,0.6678,-0.0006,0.3230
0.3240,0.000314,0.335557,0.005264,-1.642812,-0.027250,2.038715,-0.870652,0.001831,0.290572,0.010400,-1.635956,-0.028693,2.051533,-0.881567,0.001831,0.290572,0.010400,-1.635956,-0.028693,2.051533,-0.881567,0.0400,0.048836,0.6678,-0.0005,0.3229
0.3260,0.000333,0.335302,0.005386,-1.643493,-0.027680,2.039525,-0.872107,0.001860,0.290420,0.010567,-1.637001,-0.029154,2.052359,-0.883111,0.001860,0.290420,0.010567,-1.637001,-0.029154,2.052359,-0.883111,0.0400,0.048721,0.6678,-0.0005,0.3228
0.3280,0.000352,0.335048,0.005510,-1.644184,-0.028114,2.040341,-0.873576,0.001890,0.290268,0.010735,-1.638055,-0.029618,2.053193,-0.884668,0.001890,0.290268,0.010735,-1.638055,-0.029618,2.053193,-0.884668,0.0400,0.048610,0.6678,-0.0005,0.3227
0.3300,0.000371,0.334794,0.005635,-1.644885,-0.028552,2.041162,-0.875058,0.001920,0.290114,0.010905,-1.639118,-0.030086,2.054033,-0.886239,0.001920,0.290114,0.010905,-1.639118,-0.030086,2.054033,-0.886239,0.0400,0.048505,0.6677,-0.0004,0.3227
0.3320,0.000391,0.334540,0.005762,-1.645597,-0.028994,2.041989,-0.876554,0.001950,0.289959,0.011076,-1.640190,-0.030558,2.054881,-0.887822,0.001950,0.289959,0.011076,-1.640190,-0.030558,2.054881,-0.887822,0.0400,0.048404,0.6677,-0.0004,0.3226
0.3340,0.000412,0.334286,0.005891,-1.646318,-0.029440,2.042822,-0.878062,0.001980,0.289802,0.011248,-1.641271,-0.031034,2.055736,-0.889419,0.001980,0.289802,0.011248,-1.641271,-0.031034,2.055736,-0.889419,0.0400,0.048309,0.6677,-0.0004,0.3225
0.3360,0.000432,0.334033,0.006021,-1.647050,-0.029890,2.043661,-0.879585,0.002011,0.289645,0.011422,-1.642361,-0.031514,2.056598,-0.891029,0.002011,0.289645,0.011422,-1.642361,-0.031514,2.056598,-0.891029,0.0400,0.048218,0.6677,-0.0003,0.3224
0.3380,0.000453,0.333781,0.006152,-1.647792,-0.030345,2.044506,-0.881120,0.002042,0.289486,0.011598,-1.643460,-0.031998,2.057467,-0.892653,0.002042,0.289486,0.011598,-1.643460,-0.031998,2.057467,-0.892653,0.0400,0.048132,0.6676,-0.0003,0.3223
0.3400,0.000475,0.333529,0.006285,-1.648544,-0.030803,2.045356,-0.882669,0.002073,0.289326,0.011774,-1.644568,-0.032485,2.058343,-0.894289,0.002073,0.289326,0.011774,-1.644568,-0.032485,2.058343,-0.894289,0.0400,0.048052,0.6676,-0.0003,0.3222
0.3420,0.000497,0.333278,0.006419,-1.649307,-0.031265,2.046213,-0.884231,0.002104,0.289164,0.011953,-1.645684,-0.032977,2.059226,-0.895938,0.002104,0.289164,0.011953,-1.645684,-0.032977,2.059226,-0.895938,0.0400,0.047976,0.6676,-0.0002,0.3221
0.3440,0.000519,0.333028,0.006555,-1.650080,-0.031732,2.047075,-0.885807,0.002136,0.289001,0.012132,-1.646810,-0.033472,2.060116,-0.897601,0.002136,0.289001,0.012132,-1.646810,-0.033472,2.060116,-0.897601,0.0400,0.047906,0.6675,-0.0002,0.3220
0.3460,0.000541,0.332779,0.006693,-1.650864,-0.032202,2.047943,-0.887395,0.002168,0.288837,0.012313,-1.647944,-0.033972,2.061013,-0.899277,0.002168,0.288837,0.012313,-1.647944,-0.033972,2.061013,-0.899277,0.0400,0.047841,0.6675,-0.0002,0.3218
0.3480,0.000564,0.332530,0.006832,-1.651658,-0.032677,2.048817,-0.888997,0.002200,0.288672,0.012496,-1.649087,-0.034475,2.061917,-0.900966,0.002200,0.288672,0.012496,-1.649087,-0.034475,2.061917,-0.900966,0.0400,0.047781,0.6674,-0.0001,0.3217
0.3500,0.000587,0.332283,0.006972,-1.652463,-0.033156,2.049697,-0.890612,0.002232,0.288505,0.012680,-1.650239,-0.034983,2.062828,-0.902667,0.002232,0.288505,0.012680,-1.650239,-0.034983,2.062828,-0.902667,0.0400,0.047726,0.6674,-0.0001,0.3216
0.3520,0.000611,0.332036,0.007114,-1.653278,-0.033638,2.050583,-0.892241,0.002265,0.288337,0.012865,-1.651400,-0.035494,2.063746,-0.904382,0.002265,0.288337,0.012865,-1.651400,-0.035494,2.063746,-0.904382,0.0400,0.047677,0.6674,-0.0000,0.3215
0.3540,0.000635,0.331791,0.007258,-1.654104,-0.034125,2.051475,-0.893883,0.002297,0.288168,0.013051,-1.652570,-0.036009,2.064671,-0.906110,0.002297,0.288168,0.013051,-1.652570,-0.036009,2.064671,-0.906110,0.0400,0.047633,0.6673,0.0000,0.3213
0.3560,0.000659,0.331547,0.007403,-1.654941,-0.034616,2.052372,-0.895537,0.002331,0.287997,0.013240,-1.653748,-0.036528,2.065603,-0.907851,0.002331,0.287997,0.013240,-1.653748,-0.036528,2.065603,-0.907851,0.0400,0.047594,0.6673,0.0000,0.3212
0.3580,0.000684,0.331304,0.007549,-1.655789,-0.035110,2.053276,-0.897205,0.002364,0.287826,0.013429,-1.654935,-0.037050,2.066541,-0.909604,0.002364,0.287826,0.013429,-1.654935,-0.037050,2.066541,-0.909604,0.0400,0.047560,0.6672,0.0001,0.3210
0.3600,0.000709,0.331062,0.007697,-1.656647,-0.035609,2.054186,-0.898887,0.002398,0.287653,0.013620,-1.656131,-0.037577,2.067487,-0.911371,0.002398,0.287653,0.013620,-1.656131,-0.037577,2.067487,-0.911371,0.0400,0.047531,0.6672,0.0001,0.3209
0.3620,0.000734,0.330821,0.007846,-1.657516,-0.036112,2.055101,-0.900581,0.002431,0.287478,0.013812,-1.657336,-0.038107,2.068440,-0.913151,0.002431,0.287478,0.013812,-1.657336,-0.038107,2.068440,-0.913151,0.0400,0.047508,0.6671,0.0002,0.3207
0.3640,0.000760,0.330581,0.007997,-1.658396,-0.036618,2.056023,-0.902288,0.002465,0.287303,0.014006,-1.658549,-0.038641,2.069399,-0.914943,0.002465,0.287303,0.014006,-1.658549,-0.038641,2.069399,-0.914943,0.0400,0.047489,0.6671,0.0002,0.3205
