t_sim,q1,q2,q3,q4,q5,q6,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,tau1,tau2,tau3,tau4,tau5,tau6,tracking_error
9.9800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-0.998000,1.398000,-0.599000,0.000000,0.000000,0.055974,-0.067636,0.062010,-9.999855,0.000000,0.000000,2.255954
10.0000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.0200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.0400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.0600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.0800,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.1000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.1200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.1400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.1600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.1800,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.2000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.2200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.2400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.2600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.2800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.3000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.3200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.3400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.3600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.3800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.4000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.4200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.4400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.4600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.4800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.5000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.5200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.5400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.5600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.5800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.6000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.6200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.6400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.6600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.6800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.7000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.7200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.7400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.7600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.7800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.8000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.8200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.8400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.8600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.8800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
10.9000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.9200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
10.9400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
10.9600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
10.9800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.0000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
11.0200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
11.0400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.0600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.0800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.1000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.1200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.1400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.1600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.1800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.2000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.2200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.2400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.2600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.2800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.3000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.3200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.3400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.3600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.3800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.4000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.4200,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.4400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.4600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.4800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.5000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
11.5200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
11.5400,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
11.5600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.5800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.6000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.6200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.6400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
11.6600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.6800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,0.000000,2.258365
11.7000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.7200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.7400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.7600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.7800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.8000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.8200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.8400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.8600,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.8800,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.9000,0.171263,0.003406,0.479892,0.999995,0.000000,0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,-0.000000,-0.000000,2.258365
11.9200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
11.9400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.9600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
11.9800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,0.000000,2.258365
12.0000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,1.000000,-1.000000,1.400000,-0.600000,0.000000,0.000000,0.055962,-0.067757,0.062132,-9.999855,0.000000,-0.000000,2.258365
12.0200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.990000,-0.998000,1.398000,-0.599000,0.000000,0.000000,0.055298,-0.067636,0.062010,-9.999855,0.000000,-0.000000,2.252299
12.0400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.980000,-0.996000,1.396000,-0.598000,0.000000,0.000000,0.054635,-0.067515,0.061888,-9.999855,0.000000,0.000000,2.246266
12.0600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.970000,-0.994000,1.394000,-0.597000,0.000000,0.000000,0.053970,-0.067394,0.061766,-9.999855,0.000000,-0.000000,2.240265
12.0800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.960000,-0.992000,1.392000,-0.596000,0.000000,0.000000,0.053306,-0.067274,0.061644,-9.999855,-0.000000,0.000000,2.234297
12.1000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.950000,-0.990000,1.390000,-0.595000,0.000000,0.000000,0.052641,-0.067153,0.061522,-9.999855,-0.000000,-0.000000,2.228361
12.1200,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.940000,-0.988000,1.388000,-0.594000,0.000000,0.000000,0.051976,-0.067032,0.061400,-9.999856,0.000000,-0.000000,2.222459
12.1400,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.930000,-0.986000,1.386000,-0.593000,0.000000,0.000000,0.051311,-0.066911,0.061277,-9.999856,-0.000000,0.000000,2.216590
12.1600,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.920000,-0.984000,1.384000,-0.592000,0.000000,0.000000,0.050646,-0.066790,0.061155,-9.999856,0.000000,0.000000,2.210755
12.1800,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.910000,-0.982000,1.382000,-0.591000,0.000000,0.000000,0.049980,-0.066669,0.061033,-9.999856,0.000000,-0.000000,2.204954
12.2000,0.171263,0.003406,0.479892,0.999995,0.000000,-0.000000,0.900000,-0.980000,1.380000,-0.590000,0.000000,0.000000,0.049314,-0.066547,0.060911,-9.999856,0.000000,0.000000,2.199187
