t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
4.0750,-0.051975,0.409226,-0.184278,-2.453559,-0.248278,2.827452,-1.394710,-0.091257,0.362466,-0.196274,-2.465385,-0.248439,2.839334,-1.403311,-0.091257,0.362466,-0.196274,-2.465385,-0.248439,2.839334,-1.403311,0.0010,0.065026,0.4541,-0.1177,0.0332
4.0800,-0.055586,0.408044,-0.185547,-2.456047,-0.248561,2.829167,-1.398268,-0.094214,0.361521,-0.197239,-2.467473,-0.248723,2.840981,-1.406670,-0.094214,0.361521,-0.197239,-2.467473,-0.248723,2.840981,-1.406670,0.0010,0.064296,0.4529,-0.1198,0.0332
4.0850,-0.059150,0.406878,-0.186797,-2.458506,-0.248840,2.830848,-1.401758,-0.097109,0.360596,-0.198184,-2.469517,-0.249000,2.842593,-1.409960,-0.097109,0.360596,-0.198184,-2.469517,-0.249000,2.842593,-1.409960,0.0010,0.063554,0.4517,-0.1218,0.0333
4.0900,-0.062664,0.405726,-0.188028,-2.460933,-0.249114,2.832496,-1.405180,-0.099942,0.359690,-0.199108,-2.471516,-0.249272,2.844170,-1.413177,-0.099942,0.359690,-0.199108,-2.471516,-0.249272,2.844170,-1.413177,0.0010,0.062801,0.4505,-0.1238,0.0333
4.0950,-0.066128,0.404590,-0.189240,-2.463327,-0.249383,2.834110,-1.408531,-0.102710,0.358805,-0.200011,-2.473471,-0.249537,2.845712,-1.416322,-0.102710,0.358805,-0.200011,-2.473471,-0.249537,2.845712,-1.416322,0.0010,0.062038,0.4492,-0.1258,0.0334
4.1000,-0.069540,0.403470,-0.190432,-2.465688,-0.249646,2.835690,-1.411811,-0.105414,0.357941,-0.200893,-2.475379,-0.249796,2.847217,-1.419394,-0.105414,0.357941,-0.200893,-2.475379,-0.249796,2.847217,-1.419394,0.0010,0.061266,0.4480,-0.1277,0.0334
4.1050,-0.072899,0.402366,-0.191603,-2.468014,-0.249904,2.837234,-1.415019,-0.108052,0.357098,-0.201754,-2.477241,-0.250049,2.848686,-1.422391,-0.108052,0.357098,-0.201754,-2.477241,-0.250049,2.848686,-1.422391,0.0010,0.060486,0.4468,-0.1296,0.0335
4.1100,-0.076203,0.401279,-0.192754,-2.470304,-0.250156,2.838743,-1.418152,-0.110623,0.356276,-0.202593,-2.479057,-0.250295,2.850117,-1.425312,-0.110623,0.356276,-0.202593,-2.479057,-0.250295,2.850117,-1.425312,0.0010,0.059700,0.4456,-0.1314,0.0335
4.1150,-0.079451,0.400210,-0.193883,-2.472558,-0.250403,2.840215,-1.421212,-0.113127,0.355476,-0.203410,-2.480824,-0.250535,2.851512,-1.428156,-0.113127,0.355476,-0.203410,-2.480824,-0.250535,2.851512,-1.428156,0.0010,0.058908,0.4444,-0.1333,0.0335
4.1200,-0.082642,0.399159,-0.194990,-2.474774,-0.250645,2.841651,-1.424195,-0.115563,0.354697,-0.204205,-2.482544,-0.250769,2.852868,-1.430924,-0.115563,0.354697,-0.204205,-2.482544,-0.250769,2.852868,-1.430924,0.0010,0.058112,0.4432,-0.1350,0.0336
4.1250,-0.085775,0.398126,-0.196076,-2.476952,-0.250880,2.843050,-1.427102,-0.117931,0.353940,-0.204977,-2.484215,-0.250996,2.854186,-1.433613,-0.117931,0.353940,-0.204977,-2.484215,-0.250996,2.854186,-1.433613,0.0010,0.057313,0.4421,-0.1367,0.0336
4.1300,-0.088847,0.397111,-0.197139,-2.479090,-0.251110,2.844412,-1.429931,-0.120229,0.353206,-0.205727,-2.485838,-0.251216,2.855466,-1.436224,-0.120229,0.353206,-0.205727,-2.485838,-0.251216,2.855466,-1.436224,0.0010,0.056512,0.4409,-0.1384,0.0337
4.1350,-0.091859,0.396116,-0.198179,-2.481187,-0.251334,2.845735,-1.432682,-0.122458,0.352493,-0.206455,-2.487411,-0.251430,2.856707,-1.438756,-0.122458,0.352493,-0.206455,-2.487411,-0.251430,2.856707,-1.438756,0.0010,0.055711,0.4398,-0.1401,0.0337
4.1400,-0.094810,0.395140,-0.199195,-2.483244,-0.251552,2.847021,-1.435354,-0.124617,0.351803,-0.207159,-2.488935,-0.251636,2.857909,-1.441209,-0.124617,0.351803,-0.207159,-2.488935,-0.251636,2.857909,-1.441209,0.0010,0.054910,0.4386,-0.1417,0.0337
4.1450,-0.097697,0.394183,-0.200189,-2.485258,-0.251764,2.848269,-1.437947,-0.126705,0.351136,-0.207840,-2.490409,-0.251837,2.859072,-1.443581,-0.126705,0.351136,-0.207840,-2.490409,-0.251837,2.859072,-1.443581,0.0010,0.054112,0.4375,-0.1432,0.0338
4.1500,-0.100521,0.393247,-0.201158,-2.487230,-0.251970,2.849478,-1.440459,-0.128723,0.350491,-0.208499,-2.491834,-0.252030,2.860196,-1.445874,-0.128723,0.350491,-0.208499,-2.491834,-0.252030,2.860196,-1.445874,0.0010,0.053317,0.4364,-0.1448,0.0338
4.1550,-0.103279,0.392331,-0.202103,-2.489159,-0.252170,2.850648,-1.442891,-0.130670,0.349869,-0.209134,-2.493208,-0.252217,2.861280,-1.448086,-0.130670,0.349869,-0.209134,-2.493208,-0.252217,2.861280,-1.448086,0.0010,0.052528,0.4353,-0.1462,0.0338
4.1600,-0.105973,0.391436,-0.203024,-2.491043,-0.252363,2.851780,-1.445243,-0.132546,0.349269,-0.209746,-2.494532,-0.252396,2.862324,-1.450217,-0.132546,0.349269,-0.209746,-2.494532,-0.252396,2.862324,-1.450217,0.0010,0.051745,0.4343,-0.1477,0.0339
4.1650,-0.108600,0.390561,-0.203920,-2.492883,-0.252551,2.852872,-1.447513,-0.134352,0.348692,-0.210335,-2.495807,-0.252569,2.863330,-1.452268,-0.134352,0.348692,-0.210335,-2.495807,-0.252569,2.863330,-1.452268,0.0010,0.050969,0.4332,-0.1491,0.0339
4.1700,-0.111160,0.389708,-0.204791,-2.494677,-0.252733,2.853925,-1.449701,-0.136086,0.348138,-0.210901,-2.497031,-0.252736,2.864295,-1.454238,-0.136086,0.348138,-0.210901,-2.497031,-0.252736,2.864295,-1.454238,0.0010,0.050204,0.4322,-0.1504,0.0339
4.1750,-0.113653,0.388877,-0.205637,-2.496426,-0.252908,2.854940,-1.451808,-0.137749,0.347606,-0.211444,-2.498205,-0.252895,2.865221,-1.456128,-0.137749,0.347606,-0.211444,-2.498205,-0.252895,2.865221,-1.456128,0.0010,0.049449,0.4312,-0.1517,0.0339
4.1800,-0.116077,0.388066,-0.206458,-2.498128,-0.253077,2.855914,-1.453834,-0.139342,0.347097,-0.211964,-2.499330,-0.253048,2.866108,-1.457937,-0.139342,0.347097,-0.211964,-2.499330,-0.253048,2.866108,-1.457937,0.0010,0.048706,0.4302,-0.1530,0.0340
4.1850,-0.118433,0.387278,-0.207252,-2.499784,-0.253240,2.856850,-1.455778,-0.140865,0.346610,-0.212460,-2.500405,-0.253194,2.866956,-1.459667,-0.140865,0.346610,-0.212460,-2.500405,-0.253194,2.866956,-1.459667,0.0010,0.047978,0.4292,-0.1542,0.0340
4.1900,-0.120719,0.386512,-0.208022,-2.501392,-0.253396,2.857747,-1.457641,-0.142318,0.346146,-0.212934,-2.501430,-0.253333,2.867765,-1.461317,-0.142318,0.346146,-0.212934,-2.501430,-0.253333,2.867765,-1.461317,0.0010,0.047264,0.4282,-0.1554,0.0340
4.1950,-0.122936,0.385767,-0.208765,-2.502953,-0.253547,2.858606,-1.459422,-0.143701,0.345704,-0.213386,-2.502407,-0.253465,2.868535,-1.462889,-0.143701,0.345704,-0.213386,-2.502407,-0.253465,2.868535,-1.462889,0.0010,0.046568,0.4273,-0.1566,0.0340
4.2000,-0.125083,0.385045,-0.209483,-2.504466,-0.253691,2.859426,-1.461123,-0.145015,0.345284,-0.213815,-2.503334,-0.253591,2.869267,-1.464382,-0.145015,0.345284,-0.213815,-2.503334,-0.253591,2.869267,-1.464382,0.0010,0.045889,0.4264,-0.1577,0.0340
4.2050,-0.127160,0.384346,-0.210175,-2.505931,-0.253830,2.860207,-1.462744,-0.146262,0.344885,-0.214221,-2.504214,-0.253711,2.869961,-1.465797,-0.146262,0.344885,-0.214221,-2.504214,-0.253711,2.869961,-1.465797,0.0010,0.045231,0.4255,-0.1588,0.0341
4.2100,-0.129166,0.383668,-0.210841,-2.507348,-0.253962,2.860950,-1.464285,-0.147440,0.344509,-0.214606,-2.505046,-0.253824,2.870617,-1.467136,-0.147440,0.344509,-0.214606,-2.505046,-0.253824,2.870617,-1.467136,0.0010,0.044593,0.4247,-0.1598,0.0341
4.2150,-0.131102,0.383014,-0.211481,-2.508716,-0.254088,2.861656,-1.465747,-0.148552,0.344153,-0.214969,-2.505831,-0.253930,2.871236,-1.468399,-0.148552,0.344153,-0.214969,-2.505831,-0.253930,2.871236,-1.468399,0.0010,0.043977,0.4238,-0.1608,0.0341
4.2200,-0.132968,0.382381,-0.212094,-2.510036,-0.254209,2.862323,-1.467130,-0.149598,0.343819,-0.215310,-2.506569,-0.254031,2.871819,-1.469588,-0.149598,0.343819,-0.215310,-2.506569,-0.254031,2.871819,-1.469588,0.0010,0.043384,0.4230,-0.1617,0.0341
4.2250,-0.134764,0.381771,-0.212682,-2.511307,-0.254323,2.862954,-1.468436,-0.150579,0.343505,-0.215630,-2.507262,-0.254125,2.872365,-1.470703,-0.150579,0.343505,-0.215630,-2.507262,-0.254125,2.872365,-1.470703,0.0010,0.042816,0.4222,-0.1626,0.0341
4.2300,-0.136489,0.381184,-0.213244,-2.512530,-0.254432,2.863549,-1.469665,-0.151497,0.343212,-0.215929,-2.507910,-0.254213,2.872876,-1.471745,-0.151497,0.343212,-0.215929,-2.507910,-0.254213,2.872876,-1.471745,0.0010,0.042273,0.4215,-0.1635,0.0341
4.2350,-0.138144,0.380618,-0.213780,-2.513705,-0.254535,2.864107,-1.470819,-0.152352,0.342939,-0.216208,-2.508513,-0.254294,2.873352,-1.472716,-0.152352,0.342939,-0.216208,-2.508513,-0.254294,2.873352,-1.472716,0.0010,0.041757,0.4207,-0.1643,0.0341
4.2400,-0.139729,0.380076,-0.214289,-2.514831,-0.254632,2.864630,-1.471898,-0.153146,0.342685,-0.216467,-2.509074,-0.254371,2.873794,-1.473618,-0.153146,0.342685,-0.216467,-2.509074,-0.254371,2.873794,-1.473618,0.0010,0.041267,0.4200,-0.1651,0.0341
4.2450,-0.141245,0.379555,-0.214774,-2.515909,-0.254724,2.865119,-1.472904,-0.153880,0.342450,-0.216707,-2.509592,-0.254441,2.874203,-1.474452,-0.153880,0.342450,-0.216707,-2.509592,-0.254441,2.874203,-1.474452,0.0010,0.040805,0.4194,-0.1659,0.0341
4.2500,-0.142692,0.379056,-0.215232,-2.516940,-0.254811,2.865573,-1.473838,-0.154556,0.342234,-0.216928,-2.510069,-0.254506,2.874579,-1.475220,-0.154556,0.342234,-0.216928,-2.510069,-0.254506,2.874579,-1.475220,0.0010,0.040371,0.4187,-0.1666,0.0342
4.2550,-0.144070,0.378579,-0.215665,-2.517923,-0.254892,2.865994,-1.474702,-0.155175,0.342036,-0.217130,-2.510506,-0.254565,2.874924,-1.475924,-0.155175,0.342036,-0.217130,-2.510506,-0.254565,2.874924,-1.475924,0.0010,0.039965,0.4181,-0.1673,0.0342
4.2600,-0.145381,0.378124,-0.216073,-2.518859,-0.254968,2.866382,-1.475498,-0.155740,0.341856,-0.217314,-2.510905,-0.254619,2.875239,-1.476565,-0.155740,0.341856,-0.217314,-2.510905,-0.254619,2.875239,-1.476565,0.0010,0.039588,0.4175,-0.1679,0.0342
4.2650,-0.146625,0.377691,-0.216456,-2.519748,-0.255039,2.866739,-1.476227,-0.156251,0.341692,-0.217481,-2.511266,-0.254668,2.875523,-1.477146,-0.156251,0.341692,-0.217481,-2.511266,-0.254668,2.875523,-1.477146,0.0010,0.039239,0.4169,-0.1685,0.0342
4.2700,-0.147802,0.377278,-0.216814,-2.520591,-0.255106,2.867065,-1.476891,-0.156711,0.341545,-0.217631,-2.511591,-0.254712,2.875779,-1.477669,-0.156711,0.341545,-0.217631,-2.511591,-0.254712,2.875779,-1.477669,0.0010,0.038918,0.4163,-0.1691,0.0342
4.2750,-0.148914,0.376887,-0.217147,-2.521389,-0.255168,2.867362,-1.477491,-0.157122,0.341414,-0.217765,-2.511881,-0.254752,2.876008,-1.478136,-0.157122,0.341414,-0.217765,-2.511881,-0.254752,2.876008,-1.478136,0.0010,0.038624,0.4158,-0.1697,0.0342
4.2800,-0.149962,0.376516,-0.217457,-2.522142,-0.255225,2.867629,-1.478031,-0.157486,0.341297,-0.217884,-2.512138,-0.254787,2.876211,-1.478549,-0.157486,0.341297,-0.217884,-2.512138,-0.254787,2.876211,-1.478549,0.0010,0.038358,0.4153,-0.1702,0.0342
4.2850,-0.150946,0.376165,-0.217742,-2.522851,-0.255279,2.867869,-1.478512,-0.157806,0.341195,-0.217988,-2.512363,-0.254817,2.876389,-1.478912,-0.157806,0.341195,-0.217988,-2.512363,-0.254817,2.876389,-1.478912,0.0010,0.038117,0.4149,-0.1706,0.0342
4.2900,-0.151868,0.375834,-0.218003,-2.523517,-0.255328,2.868083,-1.478937,-0.158083,0.341107,-0.218078,-2.512559,-0.254844,2.876543,-1.479227,-0.158083,0.341107,-0.218078,-2.512559,-0.254844,2.876543,-1.479227,0.0010,0.037902,0.4144,-0.1711,0.0342
4.2950,-0.152729,0.375523,-0.218241,-2.524141,-0.255374,2.868272,-1.479308,-0.158321,0.341031,-0.218156,-2.512727,-0.254866,2.876676,-1.479497,-0.158321,0.341031,-0.218156,-2.512727,-0.254866,2.876676,-1.479497,0.0010,0.037711,0.4140,-0.1715,0.0342
4.3000,-0.153530,0.375230,-0.218457,-2.524723,-0.255416,2.868436,-1.479628,-0.158521,0.340967,-0.218221,-2.512868,-0.254886,2.876787,-1.479724,-0.158521,0.340967,-0.218221,-2.512868,-0.254886,2.876787,-1.479724,0.0010,0.037543,0.4136,-0.1719,0.0342
4.3050,-0.154273,0.374956,-0.218650,-2.525265,-0.255455,2.868578,-1.479899,-0.158687,0.340914,-0.218275,-2.512985,-0.254902,2.876880,-1.479913,-0.158687,0.340914,-0.218275,-2.512985,-0.254902,2.876880,-1.479913,0.0010,0.037397,0.4132,-0.1722,0.0342
4.3100,-0.154960,0.374700,-0.218821,-2.525767,-0.255490,2.868699,-1.480124,-0.158821,0.340871,-0.218319,-2.513080,-0.254914,2.876954,-1.480066,-0.158821,0.340871,-0.218319,-2.513080,-0.254914,2.876954,-1.480066,0.0010,0.037270,0.4129,-0.1725,0.0342
4.3150,-0.155591,0.374462,-0.218970,-2.526232,-0.255523,2.868800,-1.480307,-0.158927,0.340837,-0.218354,-2.513155,-0.254925,2.877013,-1.480186,-0.158927,0.340837,-0.218354,-2.513155,-0.254925,2.877013,-1.480186,0.0010,0.037161,0.4126,-0.1728,0.0342
4.3200,-0.156169,0.374240,-0.219099,-2.526660,-0.255554,2.868884,-1.480451,-0.159008,0.340811,-0.218380,-2.513212,-0.254932,2.877058,-1.480278,-0.159008,0.340811,-0.218380,-2.513212,-0.254932,2.877058,-1.480278,0.0010,0.037070,0.4123,-0.1731,0.0342
4.3250,-0.156696,0.374035,-0.219207,-2.527052,-0.255583,2.868950,-1.480558,-0.159066,0.340792,-0.218399,-2.513253,-0.254938,2.877091,-1.480344,-0.159066,0.340792,-0.218399,-2.513253,-0.254938,2.877091,-1.480344,0.0010,0.036993,0.4120,-0.1733,0.0342
4.3300,-0.157174,0.373845,-0.219295,-2.527410,-0.255609,2.869002,-1.480632,-0.159106,0.340780,-0.218412,-2.513281,-0.254942,2.877113,-1.480389,-0.159106,0.340780,-0.218412,-2.513281,-0.254942,2.877113,-1.480389,0.0010,0.036929,0.4118,-0.1735,0.0342
4.3350,-0.157604,0.373670,-0.219364,-2.527736,-0.255635,2.869041,-1.480678,-0.159130,0.340772,-0.218420,-2.513298,-0.254944,2.877126,-1.480416,-0.159130,0.340772,-0.218420,-2.513298,-0.254944,2.877126,-1.480416,0.0010,0.036876,0.4116,-0.1737,0.0342
4.3400,-0.157988,0.373509,-0.219414,-2.528030,-0.255659,2.869068,-1.480697,-0.159143,0.340768,-0.218424,-2.513307,-0.254945,2.877133,-1.480431,-0.159143,0.340768,-0.218424,-2.513307,-0.254945,2.877133,-1.480431,0.0010,0.036833,0.4113,-0.1739,0.0342
4.3450,-0.158330,0.373362,-0.219446,-2.528296,-0.255682,2.869086,-1.480695,-0.159147,0.340767,-0.218426,-2.513310,-0.254946,2.877136,-1.480436,-0.159147,0.340767,-0.218426,-2.513310,-0.254946,2.877136,-1.480436,0.0010,0.036799,0.4112,-0.1740,0.0342
4.3500,-0.158632,0.373227,-0.219461,-2.528534,-0.255705,2.869097,-1.480676,-0.159148,0.340766,-0.218426,-2.513311,-0.254946,2.877136,-1.480437,-0.159148,0.340766,-0.218426,-2.513311,-0.254946,2.877136,-1.480437,0.0010,0.036770,0.4110,-0.1741,0.0342
4.3550,-0.158895,0.373104,-0.219460,-2.528746,-0.255728,2.869102,-1.480643,-0.159150,0.340764,-0.218424,-2.513312,-0.254946,2.877136,-1.480447,-0.159150,0.340764,-0.218424,-2.513312,-0.254946,2.877136,-1.480447,0.0010,0.036748,0.4109,-0.1742,0.0342
4.3600,-0.159123,0.372992,-0.219442,-2.528934,-0.255751,2.869104,-1.480601,-0.159162,0.340744,-0.218414,-2.513319,-0.254945,2.877133,-1.480518,-0.159162,0.340744,-0.218414,-2.513319,-0.254945,2.877133,-1.480518,0.0010,0.036741,0.4107,-0.1743,0.0342
4.3650,-0.159319,0.372889,-0.219409,-2.529101,-0.255775,2.869105,-1.480559,-0.159194,0.340692,-0.218387,-2.513338,-0.254942,2.877125,-1.480707,-0.159194,0.340692,-0.218387,-2.513338,-0.254942,2.877125,-1.480707,0.0010,0.036758,0.4106,-0.1743,0.0342
4.3700,-0.159486,0.372794,-0.219361,-2.529249,-0.255799,2.869105,-1.480531,-0.159255,0.340593,-0.218336,-2.513375,-0.254938,2.877111,-1.481067,-0.159255,0.340593,-0.218336,-2.513375,-0.254938,2.877111,-1.481067,0.0010,0.036811,0.4106,-0.1744,0.0342
4.3750,-0.159629,0.372704,-0.219296,-2.529380,-0.255822,2.869107,-1.480537,-0.159353,0.340433,-0.218253,-2.513434,-0.254931,2.877087,-1.481648,-0.159353,0.340433,-0.218253,-2.513434,-0.254931,2.877087,-1.481648,0.0010,0.036913,0.4105,-0.1744,0.0342
4.3800,-0.159753,0.372616,-0.219213,-2.529498,-0.255845,2.869109,-1.480607,-0.159497,0.340200,-0.218133,-2.513520,-0.254920,2.877052,-1.482497,-0.159497,0.340200,-0.218133,-2.513520,-0.254920,2.877052,-1.482497,0.0010,0.037080,0.4104,-0.1744,0.0342
4.3850,-0.159862,0.372528,-0.219111,-2.529607,-0.255865,2.869110,-1.480776,-0.159694,0.339881,-0.217967,-2.513638,-0.254906,2.877005,-1.483658,-0.159694,0.339881,-0.217967,-2.513638,-0.254906,2.877005,-1.483658,0.0010,0.037332,0.4104,-0.1744,0.0342
4.3900,-0.159963,0.372433,-0.218988,-2.529710,-0.255881,2.869111,-1.481089,-0.159950,0.339466,-0.217752,-2.513792,-0.254888,2.876944,-1.485170,-0.159950,0.339466,-0.217752,-2.513792,-0.254888,2.876944,-1.485170,0.0010,0.037692,0.4104,-0.1744,0.0342
4.3950,-0.160061,0.372327,-0.218841,-2.529810,-0.255892,2.869108,-1.481593,-0.160272,0.338944,-0.217482,-2.513985,-0.254864,2.876866,-1.487069,-0.160272,0.338944,-0.217482,-2.513985,-0.254864,2.876866,-1.487069,0.0010,0.038184,0.4103,-0.1744,0.0342
4.4000,-0.160162,0.372204,-0.218669,-2.529913,-0.255896,2.869098,-1.482341,-0.160666,0.338306,-0.217152,-2.514220,-0.254836,2.876772,-1.489389,-0.160666,0.338306,-0.217152,-2.514220,-0.254836,2.876772,-1.489389,0.0010,0.038828,0.4103,-0.1743,0.0342
4.4050,-0.160272,0.372059,-0.218468,-2.530022,-0.255893,2.869078,-1.483389,-0.161136,0.337544,-0.216757,-2.514502,-0.254801,2.876659,-1.492161,-0.161136,0.337544,-0.216757,-2.514502,-0.254801,2.876659,-1.492161,0.0010,0.039641,0.4103,-0.1742,0.0342
4.4100,-0.160396,0.371884,-0.218237,-2.530142,-0.255881,2.869044,-1.484790,-0.161687,0.336651,-0.216295,-2.514832,-0.254761,2.876527,-1.495412,-0.161687,0.336651,-0.216295,-2.514832,-0.254761,2.876527,-1.495412,0.0010,0.040635,0.4103,-0.1742,0.0342
4.4150,-0.160542,0.371673,-0.217972,-2.530276,-0.255859,2.868994,-1.486600,-0.162324,0.335619,-0.215761,-2.515213,-0.254715,2.876374,-1.499166,-0.162324,0.335619,-0.215761,-2.515213,-0.254715,2.876374,-1.499166,0.0010,0.041815,0.4103,-0.1741,0.0343
4.4200,-0.160714,0.371418,-0.217672,-2.530430,-0.255828,2.868922,-1.488868,-0.163049,0.334444,-0.215152,-2.515648,-0.254663,2.876200,-1.503445,-0.163049,0.334444,-0.215152,-2.515648,-0.254663,2.876200,-1.503445,0.0010,0.043177,0.4103,-0.1740,0.0343
4.4250,-0.160918,0.371114,-0.217332,-2.530606,-0.255787,2.868826,-1.491642,-0.163867,0.333118,-0.214465,-2.516138,-0.254603,2.876004,-1.508268,-0.163867,0.333118,-0.214465,-2.516138,-0.254603,2.876004,-1.508268,0.0010,0.044713,0.4103,-0.1739,0.0344
4.4300,-0.161161,0.370751,-0.216950,-2.530809,-0.255736,2.868702,-1.494963,-0.164779,0.331639,-0.213699,-2.516685,-0.254537,2.875785,-1.513651,-0.164779,0.331639,-0.213699,-2.516685,-0.254537,2.875785,-1.513651,0.0010,0.046408,0.4103,-0.1738,0.0344
4.4350,-0.161447,0.370323,-0.216525,-2.531043,-0.255677,2.868547,-1.498868,-0.165789,0.330002,-0.212852,-2.517290,-0.254464,2.875542,-1.519607,-0.165789,0.330002,-0.212852,-2.517290,-0.254464,2.875542,-1.519607,0.0010,0.048247,0.4103,-0.1737,0.0345
4.4400,-0.161781,0.369822,-0.216053,-2.531311,-0.255610,2.868358,-1.503385,-0.166898,0.328205,-0.211921,-2.517954,-0.254383,2.875276,-1.526147,-0.166898,0.328205,-0.211921,-2.517954,-0.254383,2.875276,-1.526147,0.0010,0.050211,0.4103,-0.1736,0.0346
4.4450,-0.162169,0.369242,-0.215532,-2.531617,-0.255537,2.868134,-1.508537,-0.168107,0.326245,-0.210906,-2.518679,-0.254295,2.874986,-1.533280,-0.168107,0.326245,-0.210906,-2.518679,-0.254295,2.874986,-1.533280,0.0010,0.052282,0.4103,-0.1735,0.0347
4.4500,-0.162615,0.368574,-0.214959,-2.531963,-0.255457,2.867873,-1.514343,-0.169418,0.324120,-0.209806,-2.519464,-0.254200,2.874671,-1.541011,-0.169418,0.324120,-0.209806,-2.519464,-0.254200,2.874671,-1.541011,0.0010,0.054445,0.4103,-0.1734,0.0349
4.4550,-0.163124,0.367813,-0.214333,-2.532353,-0.255373,2.867574,-1.520812,-0.170831,0.321830,-0.208620,-2.520311,-0.254098,2.874332,-1.549345,-0.170831,0.321830,-0.208620,-2.520311,-0.254098,2.874332,-1.549345,0.0010,0.056683,0.4103,-0.1732,0.0350
4.4600,-0.163698,0.366952,-0.213652,-2.532790,-0.255285,2.867237,-1.527951,-0.172346,0.319374,-0.207348,-2.521219,-0.253988,2.873969,-1.558282,-0.172346,0.319374,-0.207348,-2.521219,-0.253988,2.873969,-1.558282,0.0010,0.058983,0.4102,-0.1731,0.0352
4.4650,-0.164344,0.365985,-0.212913,-2.533275,-0.255194,2.866863,-1.535760,-0.173964,0.316753,-0.205990,-2.522188,-0.253870,2.873580,-1.567821,-0.173964,0.316753,-0.205990,-2.522188,-0.253870,2.873580,-1.567821,0.0010,0.061335,0.4102,-0.1730,0.0354
4.4700,-0.165062,0.364905,-0.212115,-2.533811,-0.255100,2.866452,-1.544236,-0.175683,0.313966,-0.204547,-2.523218,-0.253745,2.873168,-1.577961,-0.175683,0.313966,-0.204547,-2.523218,-0.253745,2.873168,-1.577961,0.0010,0.063729,0.4102,-0.1728,0.0357
4.4750,-0.165857,0.363707,-0.211256,-2.534400,-0.255003,2.866005,-1.553373,-0.177503,0.311016,-0.203020,-2.524308,-0.253613,2.872731,-1.588696,-0.177503,0.311016,-0.203020,-2.524308,-0.253613,2.872731,-1.588696,0.0010,0.066155,0.4101,-0.1727,0.0359
4.4800,-0.166732,0.362387,-0.210336,-2.535042,-0.254904,2.865525,-1.563161,-0.179423,0.307905,-0.201408,-2.525459,-0.253474,2.872270,-1.600019,-0.179423,0.307905,-0.201408,-2.525459,-0.253474,2.872270,-1.600019,0.0010,0.068608,0.4101,-0.1725,0.0362
4.4850,-0.167688,0.360939,-0.209352,-2.535739,-0.254803,2.865012,-1.573588,-0.181441,0.304634,-0.199715,-2.526668,-0.253327,2.871786,-1.611921,-0.181441,0.304634,-0.199715,-2.526668,-0.253327,2.871786,-1.611921,0.0010,0.071078,0.4100,-0.1724,0.0366
4.4900,-0.168728,0.359359,-0.208303,-2.536492,-0.254699,2.864469,-1.584640,-0.183555,0.301207,-0.197940,-2.527934,-0.253174,2.871278,-1.624392,-0.183555,0.301207,-0.197940,-2.527934,-0.253174,2.871278,-1.624392,0.0010,0.073560,0.4100,-0.1723,0.0369
4.4950,-0.169854,0.357643,-0.207190,-2.537301,-0.254591,2.863898,-1.596304,-0.185764,0.297627,-0.196086,-2.529258,-0.253013,2.870748,-1.637420,-0.185764,0.297627,-0.196086,-2.529258,-0.253013,2.870748,-1.637420,0.0010,0.076047,0.4099,-0.1721,0.0374
4.5000,-0.171066,0.355789,-0.206012,-2.538166,-0.254479,2.863301,-1.608563,-0.188065,0.293898,-0.194155,-2.530636,-0.252846,2.870196,-1.650990,-0.188065,0.293898,-0.194155,-2.530636,-0.252846,2.870196,-1.650990,0.0010,0.078530,0.4099,-0.1720,0.0378
4.5050,-0.172366,0.353792,-0.204767,-2.539088,-0.254361,2.862681,-1.621402,-0.190455,0.290024,-0.192149,-2.532068,-0.252673,2.869622,-1.665087,-0.190455,0.290024,-0.192149,-2.532068,-0.252673,2.869622,-1.665087,0.0010,0.081003,0.4098,-0.1718,0.0383
4.5100,-0.173755,0.351651,-0.203456,-2.540066,-0.254239,2.862040,-1.634802,-0.192931,0.286010,-0.190070,-2.533552,-0.252493,2.869028,-1.679694,-0.192931,0.286010,-0.190070,-2.533552,-0.252493,2.869028,-1.679694,0.0010,0.083458,0.4098,-0.1717,0.0388
4.5150,-0.175233,0.349363,-0.202080,-2.541099,-0.254109,2.861380,-1.648748,-0.195491,0.281860,-0.187922,-2.535086,-0.252307,2.868414,-1.694792,-0.195491,0.281860,-0.187922,-2.535086,-0.252307,2.868414,-1.694792,0.0010,0.085886,0.4098,-0.1715,0.0394
